activation_site,layer,metric,held_out,value
pre_mlp,15,leave_one_persona_out_cosine,mediator,0.9909744528462318
pre_mlp,15,leave_one_persona_out_cosine,mystic,0.9903130376680517
pre_mlp,15,leave_one_persona_out_cosine,pirate,0.9926264234065343
pre_mlp,15,leave_one_persona_out_cosine,tutor,0.9988185759226358
pre_mlp,15,pairwise_question_cosine,q0_vs_q2,0.3626327054636211
pre_mlp,15,pairwise_question_cosine,q0_vs_q5,0.39658097909926215
pre_mlp,15,pairwise_question_cosine,q0_vs_q51,0.30526469816906454
pre_mlp,15,pairwise_question_cosine,q0_vs_q119,0.3370291567240683
pre_mlp,15,pairwise_question_cosine,q0_vs_q190,0.3168468957792031
pre_mlp,15,pairwise_question_cosine,q2_vs_q5,0.3060798098850331
pre_mlp,15,pairwise_question_cosine,q2_vs_q51,0.26970533063043894
pre_mlp,15,pairwise_question_cosine,q2_vs_q119,0.3231001499308874
pre_mlp,15,pairwise_question_cosine,q2_vs_q190,0.33884746189453385
pre_mlp,15,pairwise_question_cosine,q5_vs_q51,0.3279326403781816
pre_mlp,15,pairwise_question_cosine,q5_vs_q119,0.2910764273261465
pre_mlp,15,pairwise_question_cosine,q5_vs_q190,0.2848749221272517
pre_mlp,15,pairwise_question_cosine,q51_vs_q119,0.24224096869445985
pre_mlp,15,pairwise_question_cosine,q51_vs_q190,0.24889196357962892
pre_mlp,15,pairwise_question_cosine,q119_vs_q190,0.34906109120445017
pre_mlp,15,leave_one_question_out_cosine,q0,0.9673489558073821
pre_mlp,15,leave_one_question_out_cosine,q2,0.9828893093994022
pre_mlp,15,leave_one_question_out_cosine,q5,0.9737017447650111
pre_mlp,15,leave_one_question_out_cosine,q51,0.958414173688745
pre_mlp,15,leave_one_question_out_cosine,q119,0.9742659769467568
pre_mlp,15,leave_one_question_out_cosine,q190,0.9851241327865286
pre_mlp,15,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.5676984630699022
pre_mlp,16,leave_one_persona_out_cosine,anarchist,0.976209269472003
pre_mlp,16,leave_one_persona_out_cosine,bartender,0.9919251059118549
pre_mlp,16,leave_one_persona_out_cosine,comedian,0.9758949706759462
pre_mlp,16,leave_one_persona_out_cosine,consultant,0.997796195556461
pre_mlp,16,leave_one_persona_out_cosine,devils_advocate,0.9903828302275862
pre_mlp,16,leave_one_persona_out_cosine,engineer,0.9965686846048579
pre_mlp,16,leave_one_persona_out_cosine,genie,0.9949581070202269
pre_mlp,16,leave_one_persona_out_cosine,librarian,0.99584157179973
pre_mlp,16,leave_one_persona_out_cosine,mediator,0.9905703784493153
pre_mlp,16,leave_one_persona_out_cosine,mystic,0.9898275202546826
pre_mlp,16,leave_one_persona_out_cosine,pirate,0.9923479348744308
pre_mlp,16,leave_one_persona_out_cosine,tutor,0.998718334933732
pre_mlp,16,pairwise_question_cosine,q0_vs_q2,0.35767021025561446
pre_mlp,16,pairwise_question_cosine,q0_vs_q5,0.36523560162270446
pre_mlp,16,pairwise_question_cosine,q0_vs_q51,0.2956651259091895
pre_mlp,16,pairwise_question_cosine,q0_vs_q119,0.3295307822507359
pre_mlp,16,pairwise_question_cosine,q0_vs_q190,0.3286198703318596
pre_mlp,16,pairwise_question_cosine,q2_vs_q5,0.28695646194614133
pre_mlp,16,pairwise_question_cosine,q2_vs_q51,0.26042608810896745
pre_mlp,16,pairwise_question_cosine,q2_vs_q119,0.31751202667789463
pre_mlp,16,pairwise_question_cosine,q2_vs_q190,0.32629420866622283
pre_mlp,16,pairwise_question_cosine,q5_vs_q51,0.30717964999915526
pre_mlp,16,pairwise_question_cosine,q5_vs_q119,0.2677331391720884
pre_mlp,16,pairwise_question_cosine,q5_vs_q190,0.2613377457450547
pre_mlp,16,pairwise_question_cosine,q51_vs_q119,0.23248899370959075
pre_mlp,16,pairwise_question_cosine,q51_vs_q190,0.2298119178690841
pre_mlp,16,pairwise_question_cosine,q119_vs_q190,0.3294684727170605
pre_mlp,16,leave_one_question_out_cosine,q0,0.9663824238922275
pre_mlp,16,leave_one_question_out_cosine,q2,0.9826260021815001
pre_mlp,16,leave_one_question_out_cosine,q5,0.9714315933360527
pre_mlp,16,leave_one_question_out_cosine,q51,0.9586542125752143
pre_mlp,16,leave_one_question_out_cosine,q119,0.9719097099854519
pre_mlp,16,leave_one_question_out_cosine,q190,0.9839941314039875
pre_mlp,16,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.5598059989464452
pre_mlp,17,leave_one_persona_out_cosine,anarchist,0.9783230788836373
